lat,lon,totnpp,elev,ele_std,air_t,ppt,sand,silt,clay,crop,corn,soybean,forest,other_cover,biome,methods,year,source,type,id
43.25,-91.75,622,343.5,32.5,7.8,789,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1995,prince,cell,1129
43.25,-91.25,594,299.2,55.4,8.4,747,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1995,prince,cell,1130
40.75,-95.75,446,318.4,29.1,9.3,655,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1131
40.75,-95.25,398,332.1,19.8,8.7,800,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1132
40.75,-94.75,340,353.7,24,8.1,891,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1133
40.75,-94.25,349,353.3,22.2,8.1,902,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1134
40.75,-93.75,382,318.5,21,8.3,1049,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1135
40.75,-93.25,381,314.6,13.6,9,994,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1136
40.75,-92.75,407,282.3,18.6,10,800,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1137
40.75,-92.25,415,238.3,20.7,10.1,827,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1138
40.75,-91.75,466,212.5,14.8,10.2,825,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1139
40.75,-91.25,500,199.5,22.7,9.7,862,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1140
41.25,-95.75,482,340.8,30.3,8.8,303,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1141
41.25,-95.25,464,368.7,20.9,8,901,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1142
41.25,-94.75,433,386.3,23,7.7,872,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1143
41.25,-94.25,412,370.5,25.9,7.7,846,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1144
41.25,-93.75,435,299.5,24.2,7.9,885,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1145
41.25,-93.25,453,264.4,21.5,8.5,862,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1146
41.25,-92.75,493,245.6,21.2,9.5,828,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1147
41.25,-92.25,477,238.6,17.4,9,872,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1148
41.25,-91.75,489,223.8,15.4,9.8,837,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1149
41.25,-91.25,524,200.3,22.7,9.2,833,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1150
41.75,-95.75,493,368.1,37.1,7.8,927,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1151
41.75,-95.25,549,409.5,23.3,7.3,903,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1152
41.75,-94.75,555,399,30.2,7.2,848,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1153
41.75,-94.25,581,326.2,25.9,7.6,870,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1154
41.75,-93.75,618,291,21.1,7.8,873,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1155
41.75,-93.25,614,274.2,22.4,8.1,875,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1156
41.75,-92.75,573,279.5,21.1,8.3,899,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1157
41.75,-92.25,526,263.8,18.4,7.6,911,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1158
41.75,-91.75,513,241,19.5,8.3,865,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1159
41.75,-91.25,563,236,22.9,8.7,810,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1160
41.75,-90.75,626,231.4,16.6,8.1,823,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1161
42.25,-96.25,478,357.1,32.9,7.4,740,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1162
42.25,-95.75,506,396.4,28.2,6.8,873,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1163
42.25,-95.25,565,413.8,19,6.5,920,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1164
42.25,-94.75,598,370.3,19.9,7,838,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1165
42.25,-94.25,627,343.3,10.6,7,897,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1166
42.25,-93.75,639,330.9,21.4,7.2,858,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1167
42.25,-93.25,646,326.5,21.6,7.4,822,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1168
42.25,-92.75,610,302.8,16.6,7.6,871,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1169
42.25,-92.25,574,280.2,16.1,7,910,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1170
42.25,-91.75,548,278.9,23.6,7,885,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1171
42.25,-91.25,594,286.6,22.3,7.1,796,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1172
42.25,-90.75,604,269.7,34.3,7.2,805,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1173
42.75,-96.25,554,399.4,23.2,6.4,742,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1174
42.75,-95.75,571,418.2,20.5,5.8,826,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1175
42.75,-95.25,599,415.1,18.6,5.5,898,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1176
42.75,-94.75,599,380.7,15.5,6.4,854,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1177
42.75,-94.25,616,352.6,7.7,6.7,836,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1178
42.75,-93.75,607,359.9,16.3,6.7,780,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1179
42.75,-93.25,608,356.5,24.2,7.1,753,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1180
42.75,-92.75,596,305.2,15.9,7.3,798,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1181
42.75,-92.25,614,311.1,23.1,7,867,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1182
42.75,-91.75,618,333.7,26.2,6.4,884,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1183
42.75,-91.25,629,299.9,42.9,7,758,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1184
43.25,-96.25,578,423.1,22,5.9,659,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1185
43.25,-95.75,570,451,21.4,5.3,703,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1186
43.25,-95.25,561,435.5,17.2,5.2,684,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1187
43.25,-94.75,562,407,24.1,5.6,672,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1188
43.25,-94.25,586,368.7,11.4,6.4,742,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1189
43.25,-93.75,582,377.5,11.9,6.5,649,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1190
43.25,-93.25,590,372.2,16.3,6.6,684,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1191
43.25,-92.75,601,350.8,23.9,6.5,749,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1192
43.25,-92.25,595,368,21,6.3,808,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1193
43.25,-91.75,622,343.5,32.5,6.4,787,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1194
43.25,-91.25,594,299.2,55.4,7.1,741,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1996,prince,cell,1195
